file_name,region_label,area,bbox_area,extent,perimeter,convex_area,solidity,eccentricity,equivalent_diameter,major_axis_length,minor_axis_length,orientation,filled_area,euler_number,holes_count,green_mean,green_std,green_median,green_min,green_max,green_range,green_cv,smoothness,uniformity,label
3K_DOX_DAY1_SCR_LTX_63X_04,1,228.0,320.0,0.7125,56.8700576850888,238.0,0.957983193277311,0.8174862732831145,17.03815178355966,22.488347902623968,12.95212083862822,1.001420678990238,228.0,1,0,45860.30263157895,19028.24989188149,49731.0,12134.0,65535.0,53401.0,0.414917669531008,0.9999999972381359,0.005141038037232644,swiss
3K_DOX_DAY1_SCR_LTX_63X_04,4,573.0,725.0,0.7903448275862069,89.59797974644665,592.0,0.9679054054054054,0.5241198245492826,27.010484244701136,29.68222526501041,25.278704855498365,0.35994047870455886,573.0,1,0,24857.441535776616,13373.695653663157,19798.0,9376.0,65500.0,56124.0,0.5380157742467089,0.9999999944089017,0.0022503681908172526,swiss
3K_DOX_DAY1_SCR_LTX_63X_04,7,443.0,525.0,0.8438095238095238,77.4558441227157,454.0,0.9757709251101322,0.6209684687034583,23.74963406702674,26.965773432826456,21.136731702520116,1.2315552589233472,443.0,1,0,46667.86004514673,16493.300877369227,45085.0,20549.0,65535.0,44986.0,0.3534188381771421,0.999999996323921,0.0025392886572877674,swiss
3K_DOX_DAY1_SCR_LTX_63X_05,4,164.0,196.0,0.8367346938775511,44.384776310850235,165.0,0.9939393939393939,0.5978897694266299,14.450303987687134,16.140463924180047,12.937846162968263,-0.7669968617595414,164.0,1,0,30318.365853658535,17930.89189422123,27575.5,6549.0,65535.0,58986.0,0.5914201306485487,0.9999999968897434,0.00823035226180699,swiss
3K_DOX_DAY1_SCR_LTX_63X_05,7,209.0,256.0,0.81640625,51.79898987322333,215.0,0.9720930232558139,0.5801975770750641,16.312788383647018,18.21348589065329,14.834442851690191,0.637292998329455,209.0,1,0,34156.02392344498,18729.123416401424,30463.0,9215.0,65535.0,56320.0,0.5483402710567139,0.9999999971492108,0.006223335181160528,swiss
3K_DOX_DAY1_SCR_LTX_63X_06,3,116.0,132.0,0.8787878787878788,37.89949493661166,120.0,0.9666666666666667,0.48402942500744606,12.153015559492998,13.106857182521908,11.46917794421718,-1.5111839431527783,116.0,1,0,29134.206896551725,13432.25191118264,24278.0,11875.0,57816.0,45941.0,0.4610474539045186,0.9999999944575428,0.010453144437515856,swiss
3K_DOX_DAY1_SCR_LTX_63X_06,4,145.0,176.0,0.8238636363636364,43.55634918610404,149.0,0.9731543624161074,0.7774989655551552,13.58748446131949,17.143313871843667,10.781159523382565,1.251535330035652,145.0,1,0,22260.05517241379,11053.171672002074,21479.0,7476.0,53946.0,46470.0,0.4965473619175901,0.999999991814859,0.008596960569843572,swiss
3K_DOX_DAY1_SCR_LTX_63X_06,7,1450.0,2240.0,0.6473214285714286,167.05382386916236,1513.0,0.9583608724388631,0.9263700896402475,42.96739856991561,70.54815271567077,26.56945495778191,1.2471318969402545,1450.0,1,0,49484.00551724138,15785.020864271508,52836.5,12301.0,65535.0,53234.0,0.3189923834838237,0.9999999959866256,0.0007598318211866833,swiss
3K_DOX_DAY1_SCR_LTX_63X_06,11,401.0,480.0,0.8354166666666667,73.45584412271572,410.0,0.9780487804878049,0.6537159527699821,22.595775212167435,26.22015382503647,19.841839647227296,-1.2267066134442028,401.0,1,0,44810.54114713217,13979.92041382873,46353.0,16074.0,65535.0,49461.0,0.31197838847619963,0.9999999948832924,0.0027364850745042555,swiss
3K_DOX_DAY1_SCR_LTX_63X_07,1,1120.0,1435.0,0.7804878048780488,125.74011537017762,1154.0,0.9705372616984402,0.5408871342250795,37.762789755305185,41.39377168956926,34.816102002940546,1.2667727370643962,1120.0,1,0,60687.455357142855,9411.066801898323,65535.0,25445.0,65535.0,40090.0,0.15507433532209636,0.9999999887092632,0.0009143286156032054,swiss
3K_DOX_DAY1_SCR_LTX_63X_07,5,117.0,144.0,0.8125,38.72792206135786,123.0,0.9512195121951219,0.39721988159311744,12.205286835384658,12.780322850372206,11.728802221975638,-0.9254575245465224,117.0,1,0,31563.82905982906,12202.924433921986,28596.0,15096.0,63958.0,48862.0,0.3866110290608726,0.9999999932845959,0.009824513570867582,swiss
3K_DOX_DAY1_SCR_LTX_63X_07,6,311.0,378.0,0.8227513227513228,67.55634918610404,329.0,0.9452887537993921,0.6671260678607125,19.899183360445615,23.524729804288125,17.52462600017304,1.2136420576565534,311.0,1,0,51067.98713826366,14779.596519512206,56596.0,19976.0,65535.0,45559.0,0.28941020290259906,0.99999999542201,0.0034847532654151882,swiss
3K_DOX_DAY1_SCR_LTX_63X_07,8,103.0,120.0,0.8583333333333333,35.31370849898476,106.0,0.9716981132075472,0.6179605036112648,11.451797811161432,12.967512924713937,10.195177218760197,0.3065809104964909,103.0,1,0,27016.68932038835,14424.511354836539,19192.0,10884.0,60382.0,49498.0,0.5339111385476448,0.999999995193845,0.012476321396749927,swiss
3K_DOX_DAY1_SCR_LTX_63X_08,1,592.0,837.0,0.7072879330943848,95.01219330881975,623.0,0.9502407704654896,0.6348724952310546,27.45465007031079,31.771852946576104,24.547471366312468,-0.42411536168975716,592.0,1,0,32719.410472972973,17633.128980146957,27917.5,6921.0,65535.0,58614.0,0.5389195197973493,0.9999999967838135,0.002179787582463861,swiss
3K_DOX_DAY1_SCR_LTX_63X_08,3,553.0,675.0,0.8192592592592592,90.04163056034263,585.0,0.9452991452991453,0.4610956547735892,26.534910368014152,28.40388665820544,25.20420122432988,0.998266355846717,553.0,1,0,45160.21157323689,18169.246942759924,48982.0,10853.0,65535.0,54682.0,0.40232864970737847,0.9999999969708125,0.0021010277438975812,swiss
3K_DOX_DAY1_SCR_LTX_63X_08,4,245.0,306.0,0.8006535947712419,58.38477631085023,256.0,0.95703125,0.68883821158026,17.66192765414112,20.838483160506765,15.106131334962447,-0.7515663529057741,245.0,1,0,30197.832653061225,14143.773391985314,25205.0,11958.0,62781.0,50823.0,0.4683704805732648,0.9999999950011579,0.004977024110499718,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_01,1,534.0,736.0,0.7255434782608695,99.94112549695429,588.0,0.9081632653061225,0.8327119560724767,26.075082298788182,36.11665223806323,19.9980221695752,-1.204836721519867,534.0,1,0,43395.79213483146,21396.094262831783,48946.5,8452.0,65535.0,57083.0,0.4930453670796872,0.9999999978156059,0.0023278908876380967,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_01,3,133.0,156.0,0.8525641025641025,41.31370849898476,137.0,0.9708029197080292,0.5661822157041421,13.013103375051497,14.470401901007317,11.927664460864516,-1.0302706083220126,133.0,1,0,36119.3984962406,14524.441402140334,34085.0,15619.0,62440.0,46821.0,0.40212301441432013,0.9999999952597514,0.00873460841144105,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_01,4,220.0,273.0,0.8058608058608059,56.38477631085023,234.0,0.9401709401709402,0.8031344017305546,16.73656774376801,21.763268863497498,12.966509796741938,1.4902375646403538,220.0,1,0,48238.98181818182,10273.66798796526,48728.0,28349.0,65526.0,37177.0,0.21297439541091223,0.9999999905256605,0.004751627695912016,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_01,5,536.0,720.0,0.7444444444444445,88.76955262170048,556.0,0.9640287769784173,0.7812306912900192,26.123866405607867,33.25489398832375,20.759115714777476,-0.9929221995593426,536.0,1,0,53494.10634328358,10361.364766592173,55672.5,23511.0,65535.0,42024.0,0.1936917068975971,0.99999999068536,0.0019356650696285536,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_02,1,194.0,255.0,0.7607843137254902,52.384776310850235,206.0,0.941747572815534,0.73361881154531,15.716503163191918,19.310221468012543,13.122477483364692,0.5309293963201211,194.0,1,0,12398.917525773197,8063.985146098482,8894.5,4413.0,37478.0,33065.0,0.6503781583623053,0.9999999846219753,0.007335009014818268,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_02,2,276.0,360.0,0.7666666666666667,60.8700576850888,284.0,0.971830985915493,0.752865421413648,18.746042631630413,23.135810815450277,15.227400448215995,-0.9184880296933384,276.0,1,0,29558.242753623188,19331.34691232595,22534.5,6503.0,65535.0,59032.0,0.6540086659906855,0.9999999973240637,0.005172925127503319,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_02,8,426.0,575.0,0.7408695652173913,77.35533905932738,452.0,0.9424778761061947,0.5643083316731258,23.28948359361322,25.871320308297005,21.358433635845604,1.164331364175505,426.0,1,0,55022.09154929577,10954.259890126992,58622.0,25147.0,65535.0,40388.0,0.19908839489158234,0.9999999916663758,0.0024404605375129263,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_02,10,96.0,110.0,0.8727272727272727,33.89949493661167,97.0,0.9896907216494846,0.5264440150317983,11.055812783082736,12.057400906501446,10.25132037793226,0.9982750668969547,96.0,1,0,12885.135416666666,4658.589923508221,11657.5,6820.0,26202.0,19382.0,0.36154761070515623,0.9999999539222766,0.011778298695902158,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_02,11,344.0,396.0,0.8686868686868687,67.79898987322332,356.0,0.9662921348314607,0.598468359353805,20.928315827817965,23.4995203686819,18.826557151480937,-1.568725009732582,344.0,1,0,24146.877906976744,12467.459893667577,19861.5,9523.0,65391.0,55868.0,0.5163176764175116,0.9999999935665485,0.0036819300668057505,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_03,1,582.0,726.0,0.8016528925619835,92.5269119345812,606.0,0.9603960396039604,0.7676552594925521,27.221781995965376,34.128919788300095,21.87196239637329,-1.4553734389466169,582.0,1,0,48834.79553264605,21363.721253687807,65167.0,6652.0,65535.0,58883.0,0.43746924750419325,0.9999999978089807,0.002047043543834854,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_03,2,257.0,336.0,0.7648809523809523,61.79898987322333,270.0,0.9518518518518518,0.783824236415174,18.089294154193436,23.372535670272672,14.513941298300125,-0.3981454048689562,257.0,1,0,25779.182879377433,19251.389748045378,16005.0,6487.0,65535.0,59048.0,0.7467804483223519,0.9999999973017896,0.006061015712048765,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_03,3,351.0,483.0,0.7267080745341615,76.8700576850888,381.0,0.9212598425196851,0.7292891827819376,21.14017691983778,26.345367694583654,18.025647818168345,-0.9366452112396634,351.0,1,0,21340.931623931625,16599.739001514503,14596.0,5885.0,65535.0,59650.0,0.7778357240458814,0.9999999963709122,0.004572730523082566,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_03,5,773.0,1014.0,0.76232741617357,107.84062043356595,808.0,0.9566831683168316,0.7932518335155425,31.372187811504013,40.63757369479339,24.743962296523257,0.04585950917158455,773.0,1,0,56150.49935316947,16007.12534741246,65535.0,11786.0,65535.0,53749.0,0.28507538725047726,0.9999999960972269,0.001398794277381642,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_03,6,458.0,546.0,0.8388278388278388,78.2842712474619,473.0,0.9682875264270613,0.6131239932186017,24.148368712786887,27.277463213135075,21.548832850523958,1.521126165008968,458.0,1,0,26503.711790393012,19819.83960701851,17672.0,6695.0,65535.0,58840.0,0.7478137312903753,0.999999997454344,0.003404422219883042,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_03,9,313.0,460.0,0.6804347826086956,67.94112549695429,332.0,0.9427710843373494,0.7318178006595826,19.963065333312567,24.88237943444606,16.957349920768316,-0.5823500934991453,313.0,1,0,42859.04792332269,15380.087158741426,42681.0,12860.0,65535.0,52675.0,0.3588527488118096,0.9999999957725118,0.0036063108476990153,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_04,1,254.0,342.0,0.7426900584795322,60.04163056034261,267.0,0.951310861423221,0.5941215219477645,17.983404693292407,20.483712532562908,16.476592335931404,-0.5600259519519735,254.0,1,0,16874.850393700788,6855.32588355535,15622.5,6540.0,36200.0,29660.0,0.4062451354303191,0.9999999787213643,0.0045867524018141665,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_04,2,169.0,192.0,0.8802083333333334,48.72792206135785,178.0,0.949438202247191,0.7110855484257445,14.668929172241665,17.652305520586385,12.411433082757684,0.11294185106690734,169.0,1,0,21247.863905325445,5904.9371579608205,20340.0,12165.0,34737.0,22572.0,0.27790733149796015,0.9999999713206419,0.006374156715386492,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_04,3,1065.0,2024.0,0.5261857707509882,144.95331880577405,1199.0,0.8882402001668057,0.8934133209933713,36.823906842470535,57.81904975863753,25.974376382646568,-0.8800411708844356,1065.0,1,0,45873.73615023474,15414.465782762047,47017.0,14425.0,65535.0,51110.0,0.33601941058997803,0.9999999957913478,0.0010449850181157147,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_04,6,152.0,180.0,0.8444444444444444,44.72792206135785,156.0,0.9743589743589743,0.6720581068484209,13.911592676604096,16.232541437093147,12.02017118807219,-1.161123180514552,152.0,1,0,34683.70394736842,14367.43066610198,33405.5,12563.0,63676.0,51113.0,0.41424153221651777,0.9999999951555801,0.007707868730349265,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_05,3,271.0,336.0,0.8065476190476191,66.04163056034261,289.0,0.9377162629757786,0.8283642604042266,18.575465448360347,25.53564666495056,14.304809711176134,-1.45986781593056,271.0,1,0,24750.981549815497,10330.85106407728,21542.0,8354.0,56981.0,48627.0,0.41739157064477267,0.9999999906302545,0.004332899347768673,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_05,4,181.0,224.0,0.8080357142857143,47.79898987322333,185.0,0.9783783783783784,0.5828601768812911,15.180789096653193,16.937646833242542,13.763065473290613,0.4288549423513147,181.0,1,0,22030.31491712707,9906.941449242939,18799.0,8676.0,49541.0,40865.0,0.449695861657473,0.9999999898112524,0.006642134629789265,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_05,5,248.0,324.0,0.7654320987654321,60.62741699796952,267.0,0.9288389513108615,0.598754852099114,17.769732893161912,20.27270912908578,16.23706853592492,-0.7387014131322099,248.0,1,0,43341.395161290326,21572.6466295147,50094.5,7738.0,65535.0,57797.0,0.4977377066251426,0.9999999978512141,0.005031221066921196,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_05,6,131.0,160.0,0.81875,42.14213562373095,135.0,0.9703703703703703,0.7937133337271516,12.914889870235298,16.723178037907456,10.172575230834548,0.030855537502556905,131.0,1,0,31277.09923664122,15351.074261762664,30721.0,7796.0,60728.0,52932.0,0.4908087590098135,0.9999999957565171,0.009472467465043918,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_05,7,227.0,315.0,0.7206349206349206,56.87005768508881,237.0,0.9578059071729957,0.7455364077796016,17.000746355818674,21.080450768146843,14.049380540714898,-1.2497273737074266,227.0,1,0,38621.0704845815,20191.916068656443,37208.0,10622.0,65535.0,54913.0,0.5228212427907083,0.9999999975472972,0.00560943635204062,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_05,8,309.0,380.0,0.8131578947368421,65.79898987322333,322.0,0.9596273291925466,0.6410641438359178,19.83509564693766,22.88835957877133,17.56652541124505,0.884012446226635,309.0,1,0,29746.093851132686,14340.274309197737,26376.0,9228.0,65477.0,56249.0,0.4820893251048383,0.9999999951372148,0.003988382256893328,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_06,6,213.0,294.0,0.7244897959183674,56.04163056034262,224.0,0.9508928571428571,0.8304740210188424,16.46815177937675,22.25226246401084,12.395786543933173,0.28798911805059374,213.0,1,0,25059.422535211266,11184.703843026233,23789.0,9926.0,52292.0,42366.0,0.4463272777858502,0.9999999920062416,0.005630084689651301,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_06,8,173.0,195.0,0.8871794871794871,46.72792206135786,174.0,0.9942528735632183,0.6232716181712806,14.841510746523857,16.894037397420487,13.211228951674242,-0.4660893612436641,173.0,1,0,31453.398843930634,11702.097668653421,27153.0,15526.0,61681.0,46155.0,0.3720455689611904,0.9999999926974833,0.006580450320136739,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_06,9,180.0,210.0,0.8571428571428571,49.31370849898477,187.0,0.9625668449197861,0.49454817968929365,15.138795132120961,16.371087261344655,14.228934029288132,1.1013205908066799,180.0,1,0,39854.88333333333,15588.424666425833,38923.5,13954.0,64379.0,50425.0,0.3911296022635244,0.9999999958847565,0.00640545758759346,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_06,10,223.0,304.0,0.7335526315789473,56.04163056034261,240.0,0.9291666666666667,0.6008717934736665,16.85029431422316,19.027800612588326,15.209785121578774,-0.13035161415497826,223.0,1,0,19550.757847533634,12719.947867543378,13205.0,7096.0,57355.0,50259.0,0.6506114988861174,0.9999999938194185,0.00638249023534906,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_07,1,283.0,374.0,0.7566844919786097,65.21320343559643,299.0,0.9464882943143813,0.6278532367749979,18.982275710779543,22.05984475361494,17.169877571995016,-0.0535280789440933,283.0,1,0,21984.127208480564,7347.326612057071,19648.0,12347.0,49766.0,37419.0,0.3342105211810627,0.9999999814757216,0.00392825679317356,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_07,3,416.0,576.0,0.7222222222222222,76.76955262170047,440.0,0.9454545454545454,0.5774776779641982,23.014509567006368,25.76745793114909,21.03671948399081,-0.5943369782752307,416.0,1,0,52006.557692307695,16322.16760081146,61110.5,15398.0,65535.0,50137.0,0.31384825924030874,0.9999999962464317,0.002640626754394644,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_07,4,136.0,150.0,0.9066666666666666,43.071067811865476,141.0,0.9645390070921985,0.7498928967412655,13.159049284959082,16.381677536159913,10.837450331262815,-1.5613948434753542,136.0,1,0,18461.41911764706,6000.048967392275,17527.5,9353.0,34074.0,24721.0,0.3250047533808978,0.9999999722226763,0.008129618306766017,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_07,5,251.0,300.0,0.8366666666666667,57.79898987322333,255.0,0.984313725490196,0.6666671083048721,17.876888032555495,20.798794885304876,15.502498188735052,-0.2514560385733653,251.0,1,0,28987.764940239045,12327.636574399976,28172.0,11150.0,55851.0,44701.0,0.42527033732385155,0.999999993419781,0.0047046010350898105,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_08,6,112.0,135.0,0.8296296296296296,38.14213562373095,114.0,0.9824561403508771,0.7979050703753541,11.941642642883693,15.489896103113873,9.337048016022685,1.519202251887936,112.0,1,0,24626.98214285714,13212.383784447766,18967.5,10771.0,54610.0,43839.0,0.5365003193572344,0.9999999942715433,0.01149850529170013,swiss
3K_DOX_DAY1_TMEM175_LTX_63X_08,7,262.0,312.0,0.8397435897435898,62.97056274847714,273.0,0.9597069597069597,0.8476647285602952,18.26441241104166,25.310839990447477,13.428217835692474,1.51418331368072,262.0,1,0,45194.240458015265,10678.313340285767,45245.0,24307.0,64980.0,40673.0,0.23627597747119464,0.9999999912300993,0.004029871517289956,swiss
3K_DOX_DAY1_SCR_LTX_63X_01,2,97.0,130.0,0.7461538461538462,35.55634918610404,104.0,0.9326923076923077,0.6416205365466949,11.11324596323283,12.827905930223096,9.839288893814496,0.122282335094198,97.0,1,0,45173.0824742268,13716.898444679526,44224.0,20706.0,65535.0,44829.0,0.3036520355347814,0.999999994685185,0.011259840811179549,solid
3K_DOX_DAY1_SCR_LTX_63X_01,5,204.0,240.0,0.85,50.97056274847714,211.0,0.966824644549763,0.42888992574012175,16.11647812414279,17.034607252512565,15.388327575534209,-1.0372729161077165,204.0,1,0,52711.583333333336,12997.603581834097,56904.0,24868.0,65535.0,40667.0,0.24657964644394917,0.9999999940806581,0.005200007460982466,solid
3K_DOX_DAY1_SCR_LTX_63X_01,6,175.0,221.0,0.7918552036199095,49.55634918610404,181.0,0.9668508287292817,0.7454457690394697,14.927053303604616,18.54356746475641,12.360516779964442,-0.42689574124078156,175.0,1,0,52975.828571428574,9232.671429798216,53975.0,30966.0,65535.0,34569.0,0.17428083106523923,0.9999999882687245,0.005887850331867375,solid
3K_DOX_DAY1_SCR_LTX_63X_01,7,537.0,725.0,0.7406896551724138,87.01219330881975,563.0,0.9538188277087034,0.6387143746643253,26.148224328293928,29.899187164267424,23.005747807033895,-0.35499992229804517,537.0,1,0,62060.44320297951,6421.3214623723825,65535.0,38323.0,65535.0,27212.0,0.10346883023974433,0.9999999757477986,0.0018821337035962405,solid
3K_DOX_DAY1_SCR_LTX_63X_01,8,189.0,224.0,0.84375,49.55634918610405,196.0,0.9642857142857143,0.5996212656677368,15.512648837479231,17.403488633779293,13.927731944030713,-1.091270290140545,189.0,1,0,61232.444444444445,6879.346826947461,65285.0,29035.0,65535.0,36500.0,0.11234806791339222,0.999999978869704,0.005357788827322075,solid
3K_DOX_DAY1_SCR_LTX_63X_01,11,204.0,266.0,0.7669172932330827,52.04163056034262,211.0,0.966824644549763,0.6508958142015141,16.11647812414279,18.73818788507556,14.225415180031707,-1.4666904137403587,204.0,1,0,52996.16176470588,9989.258426435203,53391.0,29943.0,65535.0,35592.0,0.18849022445787383,0.9999999899784823,0.00507612041527539,solid
3K_DOX_DAY1_SCR_LTX_63X_02,1,82.0,110.0,0.7454545454545455,32.72792206135785,87.0,0.9425287356321839,0.7402777328358642,10.217907939900583,12.618579901279432,8.483486172926455,-0.542268236463849,82.0,1,0,49711.64634146341,12347.779682284694,51095.5,15075.0,65535.0,50460.0,0.24838806579587522,0.9999999934412322,0.012947519893046537,solid
3K_DOX_DAY1_SCR_LTX_63X_02,2,101.0,112.0,0.9017857142857143,36.485281374238575,102.0,0.9901960784313726,0.8199230967923379,11.340070282773887,15.063327562034956,8.62335857634669,-1.419842150340706,101.0,1,0,45375.25742574257,9583.894619221659,43166.0,29892.0,64624.0,34732.0,0.21121411013272762,0.9999999891128066,0.01034268713187287,solid
3K_DOX_DAY1_SCR_LTX_63X_02,3,39.0,48.0,0.8125,20.485281374238568,40.0,0.975,0.6535107224473363,7.046725639945928,8.060932868178307,6.1014592045053195,1.2968810145463752,39.0,1,0,27990.589743589742,6485.2493328023065,26929.0,15549.0,43143.0,27594.0,0.23169391542697038,0.9999999762235706,0.027017488985791795,solid
3K_DOX_DAY1_SCR_LTX_63X_02,4,186.0,225.0,0.8266666666666667,49.55634918610404,195.0,0.9538461538461539,0.3691635890737667,15.389040103942165,16.101557567451724,14.964214877309518,1.2200141322849467,186.0,1,0,58555.903225806454,9931.768738256276,64450.5,28079.0,65535.0,37456.0,0.16961174179069274,0.9999999898621281,0.005531011521254153,solid
